	shop_id	shop_name	shop_group_name	lng	lat	comment_num	good_rate	avg_price	taste_score	env_score	ser_score	weighted_hits	favor_list	verse_taxi_distance	route	public_duration	category_name	category_id
5466	93749957	七记烧烤	七记烧烤	121.606231	31.271216	50	100.0	None	9.0	8.9	9.0	507.5	羊肉串！,鸡中翅,牛肉串,带子,啤酒	-4444.0	源华路双桥路站->杨高北路东陆路站(1103路)	38分	烧烤	508
5467	57307082	新疆亚克西羊肉串(定西路店)	新疆亚克西羊肉串	121.429109	31.222388	239	84.1	17	9.0	7.3	7.7	3116.6	羊肉串,羊腰,新疆囊,羊肝,瓜子馕	-28106.0	杨高北路站(1口)->大连路站(地铁12号线)->中山公园站(地铁4号线)	1小时21分	烧烤	508
5468	20904310	大草原哇塞炭烤羊腿	大草原哇塞炭烤羊腿	121.571043	31.351099	393	93.6	98	9.0	8.2	8.7	7953.5	烤羊腿,烤羊排,干炒米粉,烤羊肉,羊肉串	-10203.0	金高路源华路站->和龙路花山路站(815路)	1小时5分	烧烤	508
5469	66767142	丰茂烤串l羊肉现穿才好吃(昌平路店)	丰茂烤串l羊肉现穿才好吃	121.455624	31.243073	1186	88.4	108	8.9	8.8	8.6	38273.3	大羊肉串,掌中宝,宫廷大冷面,五花肉卷金针菇,现串羊肉串	-23973.0	杨高北路站(1口)->汉中路站(地铁12号线)->江宁路站(地铁13号线)	1小时16分	烧烤	508
5470	67208473	以串成名(赤峰路地铁站店)	以串成名	121.488990	31.287038	1529	95.7	92	8.9	9.1	9.1	22437.4	烤串,特色香辣龙虾,酸梅汁,爆炒螺丝,鸡翅	-15977.0	杨高北路站(1口)->大连路站(地铁12号线)->宝山路站(地铁4号线)->赤峰路站(地铁3号线)	1小时	烧烤	508
5471	69904072	毕真烤肉集市(金桥国际广场店)	毕真烤肉集市	121.584216	31.264138	2116	96.1	145	8.9	9.1	9.1	16774.7	牛小排,雪花肩肉,牛舌,金枪鱼饭团,猪五花肉	-6746.0	杨高北路站(1口)->巨峰路站(地铁12号线)->金桥路站(地铁6号线)	44分	烧烤	508
5472	74599978	毕真烤肉集市(长宁龙之梦店)	毕真烤肉集市	121.423209	31.225322	1480	97.3	123	8.9	9.0	9.0	15775.4	特级雪花牛小排,厚切雪花牛舌,和牛雪花肩肉,嫩肩肉,和牛雪花小排	-26802.0	杨高北路站(1口)->大连路站(地铁12号线)->中山公园站(地铁4号线)	1小时10分	烧烤	508
5473	5256874	丰茂烤串|羊肉现穿才好吃(虹井路店)	丰茂烤串|羊肉现穿才好吃	121.379229	31.182919	3129	84.9	102	8.9	8.5	8.4	97455.6	羊肉大串,五花肉卷金针菇,秘制烧烤串,玉米拌面,掌中宝	-38104.0	杨高北路站(1口)->天潼路站(地铁12号线)->龙柏新村站(地铁10号线)	1小时26分	烧烤	508
5474	21678383	野外烧烤(主题餐厅总店)	野外烧烤	121.381946	31.177389	3138	90.3	123	8.9	9.0	8.3	58706.9	牛舌,开片调味五花肉,羊肉串,雪花牛肉,牛五花	-38651.0	杨高北路站(1口)->天潼路站(地铁12号线)->龙柏新村站(地铁10号线)	1小时35分	烧烤	508
5475	26955721	炭秘12时烤吧(番禺路店)	炭秘12时烤吧	121.435934	31.210681	892	89.5	146	8.9	8.6	8.8	22043.4	烤扇贝王,大带子,羊肉串,芝士烤雪蟹斗,烤大茄子	-24035.0	杨高北路站(1口)->天潼路站(地铁12号线)->交通大学站(地铁10号线)	1小时20分	烧烤	508
5476	92618518	切意烤羊腿(宝山万达店)	切意烤羊腿	121.452126	31.329633	136	91.9	94	8.9	8.8	8.5	6493.8	烤羊腿,茄子,羊肉串,羊排,秋刀鱼	-21493.0	杨高北路站(1口)->汉中路站(地铁12号线)->共康路站(地铁1号线)	1小时26分	烧烤	508
5477	92780027	侃大山烧烤串吧	侃大山烧烤串吧	121.452244	31.330087	64	81.2	75	8.9	8.7	9.0	2769.5	羊肉串,扇贝,鸡翅,台湾香肠,茄子	-21630.0	杨高北路站(1口)->汉中路站(地铁12号线)->共康路站(地铁1号线)	1小时26分	烧烤	508
5478	76991210	都市焰火主题烤吧	都市焰火主题烤吧	121.530057	31.328457	194	92.3	88	8.9	8.9	9.0	4305.8	碳烤羊腿,烤茄子,烤金针菇,烤羊肉串,蒜蓉生蚝	-12541.0	金高路巨峰路站->翔殷路沙岗路站(406路)->市光路站(地铁8号线)	1小时19分	烧烤	508
5479	27263281	崔家木炭烤肉(弘基时尚生活中心店)	崔家木炭烤肉	121.426135	31.261467	1067	91.3	81	8.9	8.8	8.8	9387.4	辣味护心肉,咖喱五花肉,调味牛舌,la牛排肉,芝士鸡腿石锅饭	-24397.0	杨高北路站(1口)->大连路站(地铁12号线)->镇坪路站(地铁4号线)->岚皋路站(地铁7号线)	1小时13分	烧烤	508
5480	22652933	GOGI肉碳烤(鼎基商业店)	GOGI肉碳烤	121.762857	31.047754	1756	90.0	88	8.9	8.9	8.8	17464.2	蜂窝五花肉,雪花芝士炸鸡,芝士鸡蛋卷,石锅拌饭,护心肉	-44631.0	杨高北路站(1口)->巨峰路站(地铁12号线)->世纪大道站(地铁6号线)->龙阳路站(地铁2号线)->惠南站(地铁16号线)->南门站(沪南线)	2小时1分	烧烤	508
5481	93498720	大小王鸡排奶茶(共康店)	大小王鸡排奶茶	121.483646	31.258004	51	100.0	21	8.9	8.8	8.9	1748.7	大王炸排骨,蜂蜜芥末爆浆鸡排,南瓜条,女神柠檬鸡排,麻辣火锅鸡排	-19168.0	杨高北路站(1口)->大连路站(地铁12号线)->宝山路站(地铁4号线)	52分	烧烤	508
5482	67749609	大山炭火燒肉	大山炭火燒肉	121.381646	31.177649	644	89.6	155	8.9	9.0	9.0	6504.6	烤贝套餐,黑猪五花肉,调味护心肉,烤活鳗,精品牛舌	-38382.0	杨高北路站(1口)->天潼路站(地铁12号线)->龙柏新村站(地铁10号线)	1小时34分	烧烤	508
5483	27238069	很久以前羊肉串(陕西南路店)	很久以前羊肉串	121.466068	31.222158	1585	83.8	102	8.8	8.5	9.0	45641.6	呼伦贝尔羊肉串,烤金针菇,奥尔良鸡翅,五花肉,烤扇贝	-19987.0	杨高北路站(1口)->陕西南路站(地铁12号线)	1小时2分	烧烤	508
5484	90023655	串派	串派	121.565976	31.216995	291	90.7	65	8.8	9.0	8.8	11536.0	辣炒花蛤,牛肉串,烤面包,牛板筋,蜜汁梅肉	-11940.0	杨高北路站(1口)->大连路站(地铁12号线)->世纪大道站(地铁4号线)->龙阳路站(地铁2号线)->花木路站(地铁7号线)	1小时14分	烧烤	508
5485	80612185	大肆撸串|特色焖烤(同济大学店)	大肆撸串|特色焖烤	121.510649	31.283990	134	88.8	93	8.8	9.0	9.0	20200.2	羊肉串,羊排,清流翅,鸡爪,杏鲍菇	-14410.0	杨高北路站(1口)->大连路站(地铁12号线)->赤峰路四平路站(746路)	1小时5分	烧烤	508
5486	18899984	炭秘12时烤吧(瞿溪路店)	炭秘12时烤吧	121.478925	31.204445	1836	86.9	145	8.8	8.5	8.7	45894.3	烤生蚝,烤羊肉串,烤扇贝王,烤带子王,烤大茄子	-21424.0	杨高北路站(1口)->大连路站(地铁12号线)->鲁班路站(地铁4号线)	1小时7分	烧烤	508
5487	58922931	很久以前羊肉串(丰庄路店)	很久以前羊肉串	121.371635	31.254824	515	84.1	93	8.8	8.9	8.8	11625.9	呼伦贝尔羊肉串,烤金针菇,五花肉,台湾烤肠,烤面包	-29957.0	杨高北路站(1口)->汉中路站(地铁12号线)->丰庄站(地铁13号线)->丰庄路新侯路站(嘉定104路)	1小时43分	烧烤	508
5488	67083790	集装箱BBQ玉米烤肉(绿地缤纷广场店)	集装箱BBQ玉米烤肉	121.600907	31.119084	999	91.4	105	8.8	9.0	9.0	8874.8	牛逼轰轰拼盘,精品雪花牛排,非一般的台湾小香肠,牛肉石锅拌饭,雪花松板肉	-23699.0	杨高北路站(1口)->巨峰路站(地铁12号线)->世纪大道站(地铁6号线)->龙阳路站(地铁2号线)->周浦东站(地铁16号线)	1小时39分	烧烤	508
5489	27392873	STAR韩国炭烤肉专门店(闸北公园店)	STAR韩国炭烤肉专门店	121.465291	31.273568	1163	89.1	94	8.8	8.6	8.9	20989.8	调味牛排,牛舌,厚切五花肉,韩国炸鸡,芝士彩色年糕	-19837.0	杨高北路站(1口)->曲阜路站(地铁12号线)->西藏北路站(地铁8号线)	1小时22分	烧烤	508
5490	83364556	猎狼人羊肉杯	猎狼人羊肉杯	121.474350	31.212257	296	81.4	29	8.8	8.1	8.3	9231.3	羊肉杯,羊排,黑毛猪排,羊腰,烤鸡肫	-21557.0	杨高北路站(1口)->嘉善路站(地铁12号线)->打浦桥站(地铁9号线)	1小时10分	烧烤	508
5491	27034054	名羊天下碳烤羊腿(蓝村路总店)	名羊天下碳烤羊腿	121.529973	31.217564	1377	88.2	113	8.8	8.2	8.8	20310.6	碳烤羊腿,羊肉串,生蚝,整茄子,锡纸金针菇	-13585.0	杨高北路站(1口)->大连路站(地铁12号线)->蓝村路站(地铁4号线)	1小时1分	烧烤	508
5492	76899355	宋记名羊天下碳烤羊腿(环球港店)	宋记名羊天下碳烤羊腿	121.420509	31.243180	289	90.3	105	8.8	8.5	8.7	6069.6	烤羊腿,烤大茄子,蒜烤带子,烤土豆,烤鱿鱼串	-24601.0	杨高北路站(1口)->大连路站(地铁12号线)->曹杨路站(地铁4号线)	1小时10分	烧烤	508
5493	14657967	狼来了碳烤羊腿(柳州路一店)	狼来了碳烤羊腿	121.429711	31.178678	2418	85.4	97	8.8	7.9	8.7	36324.1	炭烤羊腿,烧羊腿,锡纸碳烤金针菇,炭烤羊排,烤生蚝	-27530.0	杨高北路站(1口)->嘉善路站(地铁12号线)->桂林路站(地铁9号线)	1小时26分	烧烤	508
5494	28592387	将军烤肉	将军烤肉	121.409083	31.191582	400	91.5	89	8.8	8.3	9.1	15266.5	调味猪排,腌制猪里脊,护心肉,紫薯泥,牛舌	-31609.0	杨高北路站(1口)->天潼路站(地铁12号线)->伊犁路站(地铁10号线)	1小时40分	烧烤	508
5495	90044586	狼来了碳烤羊腿(王港店)	狼来了碳烤羊腿	121.685982	31.246800	158	96.2	93	8.8	8.6	9.1	3651.0	炭烤羊腿,锡纸烤金针菇,烤羊肉串,烤掌中宝,烤茄子	-11099.0	杨高北路站(1口)->金海路站(地铁12号线)->川沙路胜利路站(991路)	1小时15分	烧烤	508
5496	32841388	老虎烤牛肉	老虎烤牛肉	121.458998	31.336478	411	90.0	42	8.8	7.6	8.5	11381.1	牛肉串,牛筋煲,牛筋锅,粉丝,羊肉串	-22912.0	杨高北路站(1口)->汉中路站(地铁12号线)->通河新村站(地铁1号线)	1小时39分	烧烤	508
5497	59120664	谦轩炭火烧肉	谦轩炭火烧肉	121.579723	31.156275	318	86.2	158	8.8	8.7	8.7	6378.7	招牌极上厚切牛舌,罐腌牛肉,调味牛外脊,芥末章鱼,一桶牛内脏	-19411.0	杨高北路站(1口)->巨峰路站(地铁12号线)->蓝村路站(地铁6号线)->康桥路御青路站(779路)	1小时46分	烧烤	508
5498	18771334	口里香碳烤羊腿(仓场店)	口里香碳烤羊腿	121.283290	31.390079	523	89.7	87	8.8	8.1	8.5	9168.0	炭烤羊腿,锡纸金针菇,烤羊排,羊汤,烤金针菇	-43481.0	杨高北路站(1口)->大连路站(地铁12号线)->曹杨路站(地铁4号线)->嘉定北站(地铁11号线)->仓场路澄浏中路站(嘉泰线)	2小时25分	烧烤	508
5499	18282726	名羊天下碳烤羊腿(虹口店)	名羊天下碳烤羊腿	121.470367	31.281180	944	87.7	137	8.8	8.0	8.7	16316.8	烤羊腿,扇贝,烤虾,烤羊排,整茄子	-18875.0	杨高北路站(1口)->天潼路站(地铁12号线)->北宝兴路民晏路站(66路区间)	1小时18分	烧烤	508
5500	23984250	新疆烤羊肉串	新疆烤羊肉串	121.500574	31.151162	87	96.6	26	8.8	7.4	8.0	3811.3	羊肉串,烤馕,羊肝,羊心,羊腰	-25645.0	杨高北路站(1口)->巨峰路站(地铁12号线)->灵岩南路站(地铁6号线)	1小时23分	烧烤	508
5501	17948659	狼来了碳烤羊腿(寿宁路1号店)	狼来了碳烤羊腿	121.489206	31.229922	1660	86.1	118	8.8	7.7	8.5	28366.8	烤羊腿,烤生蚝,锡纸碳烤金针菇,烤茄子,秘制烤羊排	-18261.0	杨高北路站(1口)->曲阜路站(地铁12号线)->大世界站(地铁8号线)	1小时6分	烧烤	508
5502	15857294	口里香碳烤羊腿(金平路店)	口里香碳烤羊腿	121.416787	31.019860	556	87.9	91	8.8	8.2	8.7	11191.7	口里香烤羊腿,烤羊肉串,烤羊排,烤全茄,羊汤	-54791.0	杨高北路站(1口)->陕西南路站(地铁12号线)->莘庄站(地铁1号线)->金平路站(地铁5号线)	1小时57分	烧烤	508
5503	19428369	和萌日式炭火烤肉	和萌日式炭火烤肉	121.246758	31.009337	221	84.6	238	8.8	8.6	8.8	6291.2	招牌极上厚切牛舌,腌制牛小排,烧肉大队长烧肉大队长,特上征服里脊肉,牛小肠	-65228.0	杨高北路站(1口)->嘉善路站(地铁12号线)->醉白池站(地铁9号线)->松汇路谷阳路站(1807路)	2小时27分	烧烤	508
5504	22405128	狼来了碳烤羊腿(定西路店)	狼来了碳烤羊腿	121.430304	31.213895	2084	87.5	105	8.8	8.1	8.8	60860.8	烤羊腿,烤茄子,烤扇贝,锡纸金针菇,羊肉串	-24087.0	杨高北路站(1口)->大连路站(地铁12号线)->延安西路站(地铁4号线)	1小时22分	烧烤	508
5505	22231975	珍味居老北京炙子烤肉	珍味居老北京炙子烤肉	121.465869	31.323484	369	91.3	89	8.8	7.9	8.8	7469.5	怀中抱月,北冰洋,炙子羊肉,炙子牛肉,羊排	-21658.0	杨高北路站(1口)->汉中路站(地铁12号线)->彭浦新村站(地铁1号线)->阳曲路保德路站(04路)	1小时37分	烧烤	508
5506	68156682	N2Ubarbecue熨斗烤肉(七宝宝龙店)	N2Ubarbecue熨斗烤肉	121.361155	31.164298	327	89.3	97	8.7	8.8	9.1	12086.3	烤肉拼盘,三线五花肉,牛肉拼盘,牛舌,法式羊排	-38093.0	杨高北路站(1口)->嘉善路站(地铁12号线)->七宝站(地铁9号线)	1小时37分	烧烤	508
5507	68069128	缘家烤肉料理(天钥桥路店)	缘家烤肉料理	121.448639	31.198410	1276	91.4	106	8.7	8.8	8.9	13725.1	土豆色拉,烤牛五花,冷鲜五花肉,特级雪花肉,LA牛仔骨	-25257.0	杨高北路站(1口)->陕西南路站(地铁12号线)->徐家汇站(地铁1号线)	1小时23分	烧烤	508
5508	27255437	很久以前羊肉串(打浦路店)	很久以前羊肉串	121.478883	31.204499	1190	84.2	108	8.7	8.6	8.8	33118.1	烤羊肉,烤金针菇,芝士烤鸡翅,台湾香肠,五花肉	-21586.0	杨高北路站(1口)->大连路站(地铁12号线)->鲁班路站(地铁4号线)	1小时7分	烧烤	508
5509	72447153	窑炉烧(栖山路店)	窑炉烧	121.551475	31.249584	231	86.6	94	8.7	9.1	8.4	8075.7	鸡翅,烤羊肉,特色烤牛蛙,爆炒蛏子,烤牛肉	-11179.0	杨高北路站(1口)->巨峰路站(地铁12号线)->北洋泾路站(地铁6号线)	59分	烧烤	508
5510	22423924	小鲜肉烧烤铺	小鲜肉烧烤铺	121.547803	31.269310	490	84.5	84	8.7	7.7	8.2	16467.9	肉酱大茄子,现串大串羊肉,蒜香扇贝,蒜香带子,蒜香生蚝	-14491.0	杨高北路站(1口)->宁国路站(地铁12号线)	57分	烧烤	508
5511	20900449	崔家木炭烤肉(梅川路店)	崔家木炭烤肉	121.387286	31.249801	4954	89.8	95	8.7	8.8	8.6	34186.8	辣味护心肉,咖喱五花肉,腌制牛排肉,调味牛舌,土豆泥	-28627.0	杨高北路站(1口)->汉中路站(地铁12号线)->真北路站(地铁13号线)->梅川路真北路站(827路)	1小时37分	烧烤	508
5512	67361619	88烧烤(碳烤羊腿 板泉店)	88烧烤	121.508786	31.166223	355	87.3	87	8.7	8.9	8.5	6264.4	烤羊腿,蒜泥肉沫茄子,烤五花,锡纸金针菇,锡纸烤脑花	-20119.0	杨高北路站(1口)->曲阜路站(地铁12号线)->杨思站(地铁8号线)	1小时29分	烧烤	508
5513	66458486	老羊家羊肉汤烧烤龙虾羊蝎子(平顺路店)	老羊家羊肉汤烧烤龙虾羊蝎子	121.459045	31.317919	574	94.6	43	8.7	8.7	9.0	6387.3	招牌羊肉汤,烤羊肉串,羊肉泡馍,特色白切羊肉,拌面	-20569.0	杨高北路站(1口)->汉中路站(地铁12号线)->彭浦新村站(地铁1号线)	1小时27分	烧烤	508
5514	81268711	兄弟情海鲜烧烤(2店)	兄弟情海鲜烧烤	121.438131	31.155891	159	86.8	102	8.7	8.2	8.4	5634.7	带子,麻贝,扇贝,羊肉,牛筋	-29964.0	杨高北路站(1口)->龙漕路站(地铁12号线)->上海南站(地铁3号线)	1小时30分	烧烤	508
5515	13823016	1号烤场-扇贝王海鲜烧烤(佳林路店)	1号烤场-扇贝王海鲜烧烤	121.614391	31.274028	182	87.4	105	8.7	8.2	8.4	7912.2	北极贝,小鲍鱼,鲜带子,霸王茄子,特色锡纸掌中宝	-3048.0	源华路双桥路站->金高路佳林路站(1103路)	27分	烧烤	508
5516	5366714	金氏烧烤	金氏烧烤	121.370534	31.179986	727	86.8	84	8.7	8.6	8.2	22374.6	烤五花肉,牛仔骨,羊肉串,鸡中翅,烤金针菇	-36331.0	杨高北路站(1口)->天潼路站(地铁12号线)->紫藤路站(地铁10号线)	1小时31分	烧烤	508
5517	91921442	韩宫宴炭火烤肉(江桥万达店)	韩宫宴炭火烤肉	121.352175	31.265359	111	85.6	97	8.7	9.0	9.0	3617.5	宫廷牛小排,南瓜粥,薄切牛舌,特色肥牛,水晶五花肉	-32131.0	杨高北路站(1口)->大连路站(地铁12号线)->曹杨路站(地铁4号线)->江桥站(北安线)	1小时51分	烧烤	508
5518	92074429	签约串烤主题餐厅(东方商厦店)	签约串烤主题餐厅	121.119443	31.154362	111	95.5	79	8.7	9.0	9.1	2415.9	烤牛蛙,蹄花,铁板黑椒烤鱿鱼,冒鸭血,黑暗凤爪	-61242.0	杨高北路站(1口)->天潼路站(地铁12号线)->上海动物园站(地铁10号线)->公园路青安路站(上朱线)	3小时1分	烧烤	508
5519	66382687	哦猪 오쭈 炭烤肉	哦猪 오쭈 炭烤肉	121.387320	31.181369	213	88.7	89	8.7	9.0	9.1	3583.4	八爪鱼五花肉,迷你芝士火锅,八爪鱼鱼籽炒饭,通五花肉,煎泡菜饼	-36971.0	杨高北路站(1口)->嘉善路站(地铁12号线)->合川路站(地铁9号线)	1小时37分	烧烤	508
5520	16721357	新石器烤肉(华侨城店)	新石器烤肉	121.507048	31.111374	1910	85.5	69	8.7	8.8	8.5	20263.6	调味猪五花,和风五花石锅拌饭,烤芝心年糕,辣味肥牛,金针菇	-36414.0	杨高北路站(1口)->曲阜路站(地铁12号线)->浦江镇站(地铁8号线)	1小时44分	烧烤	508
5521	2768503	龙凰餐厅	龙凰餐厅	121.482329	31.204942	335	80.3	47	8.7	6.2	7.0	13677.2	羊肉串,鸡翅,牛肉串,掌中宝,鸡胗	-21097.0	杨高北路站(1口)->大连路站(地铁12号线)->鲁班路站(地铁4号线)	1小时6分	烧烤	508
5522	65924826	狼来了碳烤羊腿(夏碧路店)	狼来了碳烤羊腿	121.594533	31.344781	449	84.6	103	8.7	8.6	9.0	5201.6	炭烤羊腿,秘制烤羊排,烤扇贝,烤生蚝,铁板金针菇	-7820.0	金高路巨峰路站->夏碧路季景路站(181路)	42分	烧烤	508
5523	27267468	吾羊	吾羊	121.440549	31.259237	276	88.0	101	8.7	9.0	8.5	6828.6	鸡翅,羊肉串,酸菜饺子,掌中宝,牛肉串	-21876.0	杨高北路站(1口)->大连路站(地铁12号线)->中潭路站(地铁4号线)	1小时6分	烧烤	508
5524	14709401	贝烤贝海鲜烧烤(合川路店)	贝烤贝海鲜烧烤	121.388774	31.178543	2262	88.7	119	8.7	8.6	8.8	38402.5	五花肉,活章鱼,牛肉章鱼火锅,海鲜大套,牛舌	-37702.0	杨高北路站(1口)->嘉善路站(地铁12号线)->合川路站(地铁9号线)	1小时35分	烧烤	508
5525	67737592	宋记名羊天下碳烤羊腿(凌河路店)	宋记名羊天下碳烤羊腿	121.608361	31.278254	727	91.1	118	8.7	8.3	8.7	4652.3	烤羊腿,香拌金针菇,烤鸡翅,烤大茄子,掌中宝	-2861.0	源华路双桥路站->金高路佳京路站(1103路)	35分	烧烤	508
5526	67924245	阿比丹新疆营养馕烤肉	阿比丹新疆营养馕烤肉	121.437778	31.253720	151	81.5	27	8.7	7.0	7.4	5627.7	烤羊肉串,羊肉包,烤包子,馕饼,抓饭	-23421.0	杨高北路站(1口)->大连路站(地铁12号线)->镇坪路站(地铁4号线)	1小时4分	烧烤	508
5527	13896035	郭记原生态烤羊腿(延长路店)	郭记原生态烤羊腿	121.469749	31.280598	1303	85.2	92	8.7	7.2	8.1	23079.4	烤内蒙羊腿,法式羊排,烤蒜苗,烤全羊,牛筋	-19942.0	杨高北路站(1口)->天潼路站(地铁12号线)->北宝兴路民晏路站(66路区间)	1小时19分	烧烤	508
5528	90477329	阿四烧烤	阿四烧烤	121.429086	31.186443	223	81.2	72	8.7	7.3	7.9	1507.8	带子,扇贝,花菜,大茄子,土豆	-27086.0	杨高北路站(1口)->嘉善路站(地铁12号线)->宜山路站(地铁9号线)	1小时28分	烧烤	508
5529	13856381	山马路(虹泉路店)	山马路	121.380557	31.174991	681	87.2	88	8.7	7.8	8.8	21734.4	雪花牛肉,大酱汤,五花肉,拌面,牛舌	-38276.0	杨高北路站(1口)->天潼路站(地铁12号线)->龙柏新村站(地铁10号线)	1小时36分	烧烤	508
5530	92627209	原徒手餐厅	原徒手餐厅	121.409044	31.398758	21	95.2	None	8.7	8.5	8.5	453.5	榴莲披萨,骨头,柳条羊肉巨无霸,鹅蛋拌什锦	-30947.0	杨高北路站(1口)->汉中路站(地铁12号线)->富锦路站(地铁1号线)->富锦路锦伟路站(宝山83路)	2小时16分	烧烤	508
5531	27163125	很久以前羊肉串(五角场店)	很久以前羊肉串	121.519794	31.309081	3344	85.0	102	8.6	8.6	8.5	62237.6	呼伦贝尔羊肉串,烤金针菇,爱尔良烤翅,烤面包,五花肉	-12503.0	杨高北路站(1口)->宁国路站(地铁12号线)->五角场(淞沪路)站(538路)	1小时11分	烧烤	508
5532	43616597	潘小烧-云南夜宵烧烤	潘小烧-云南夜宵烧烤	121.483076	31.220687	1558	88.4	98	8.6	8.0	8.9	40908.9	带子,扇贝,洪荒鸡翅,小牛牛串,特级烤香肠	-18437.0	杨高北路站(1口)->天潼路站(地铁12号线)->新天地站(地铁10号线)	1小时6分	烧烤	508
5533	75092272	大肆撸串|精酿啤酒后花园(老码头店)	大肆撸串|精酿啤酒后花园	121.512108	31.225164	375	83.7	94	8.6	9.0	8.3	15185.0	焖烤鸡翅,老成都红油抄手,烤羊排,烤虾,烤鸡爪	-19086.0	杨高北路站(1口)->大连路站(地铁12号线)->世纪大道站(地铁4号线)->小南门站(地铁9号线)	1小时11分	烧烤	508
5534	68174695	狼来了碳烤羊腿(天钥桥路店)	狼来了碳烤羊腿	121.448461	31.196770	1198	86.8	116	8.6	8.1	8.6	15876.0	烤羊腿,烤茄子,羊肉串,锡纸烤金针菇,海带子	-25066.0	杨高北路站(1口)->大连路站(地铁12号线)->上海体育场站(地铁4号线)	1小时22分	烧烤	508
5535	66466708	狼来了碳烤羊腿(上南路店)	狼来了碳烤羊腿	121.504557	31.167471	587	87.2	104	8.6	8.7	8.7	8584.7	炭烤羊腿,羊肉串,锡纸蔬菜,烤掌中宝,鲜带子	-20971.0	杨高北路站(1口)->曲阜路站(地铁12号线)->杨思站(地铁8号线)	1小时20分	烧烤	508
5536	32499199	江江水来烧肉料理(近铁城市广场店)	江江水来烧肉料理	121.388802	31.238869	2107	86.9	125	8.6	8.7	8.2	20605.0	雪花冰,烤肉拼盘,秘制调味牛五花,烤熟牛舌,猪五花肉	-29489.0	杨高北路站(1口)->汉中路站(地铁12号线)->真北路站(地铁13号线)	1小时16分	烧烤	508
5537	24288353	绅士韩式炭烤(万达广场松江店)	绅士韩式炭烤	121.249045	31.064732	972	88.9	83	8.6	8.6	8.9	14378.2	酱汁牛排肉,韩式炒五花肉,雪花牛排肉,牛舌,泡菜饼	-61731.0	杨高北路站(1口)->嘉善路站(地铁12号线)->松江大学城站(地铁9号线)->光星路广富林路站(松江21路)	2小时11分	烧烤	508
5538	65552963	那比家烧烤(柳州路店)	那比家烧烤	121.430946	31.175733	837	88.4	86	8.6	8.6	8.7	9785.4	雪花肥牛,羊肉串,秘制鸡翅,海鲜饼,雪花牛小排	-28111.0	杨高北路站(1口)->桂林公园站(地铁12号线)	1小时32分	烧烤	508
5539	20823737	大牧飞沙烤全羊	大牧飞沙烤全羊	121.682878	31.200390	1256	88.2	158	8.6	7.9	7.6	33090.5	烤全羊,火锅,羊血,羊杂,烤鸡	-17955.0	源华路双桥路站->金高路佳林路站(1103路)->新德西路德翔路站(182路)	1小时17分	烧烤	508
5540	59167934	红绿灯	红绿灯	121.444049	31.252844	230	86.5	119	8.6	7.6	8.2	7501.4	烤带子,生蚝,烤马贝,羊肉串,大扇贝	-23635.0	杨高北路站(1口)->汉中路站(地铁12号线)->江宁路站(地铁13号线)	1小时11分	烧烤	508
5541	8620143	新石器烤肉(南汇欧尚店)	新石器烤肉	121.741070	31.054375	3067	87.2	74	8.6	8.5	8.3	30906.8	石锅芝士年糕,精品五花肉,秘制梅花肉,和风五花石锅拌饭,芝士肥牛拌饭	-36776.0	杨高北路站(1口)->巨峰路站(地铁12号线)->世纪大道站(地铁6号线)->龙阳路站(地铁2号线)->野生动物园站(地铁16号线)->大川公路人民西路站(惠南11路)	1小时58分	烧烤	508
5542	25165420	三通阁石板烤肉店(万达广场松江店)	三通阁石板烤肉店	121.248043	31.063833	329	87.2	91	8.6	8.5	9.0	5818.9	五花肉,牛五花,炒饭,特级牛舌,梅花肉	-67330.0	杨高北路站(1口)->嘉善路站(地铁12号线)->松江大学城站(地铁9号线)->光星路广富林路站(松江21路)	2小时10分	烧烤	508
5543	17985390	宋记名羊天下碳烤羊腿(柳州路店)	宋记名羊天下碳烤羊腿	121.430996	31.175587	2085	83.5	131	8.6	8.1	8.1	24829.0	烤羊腿,烤扇贝,烤大茄子,烤生蚝,烤羊排	-28053.0	杨高北路站(1口)->桂林公园站(地铁12号线)	1小时32分	烧烤	508
5544	48547757	狼来了碳烤羊腿(牟平路7号店)	狼来了碳烤羊腿	121.604627	31.272490	1183	86.1	138	8.6	8.3	8.4	11597.8	烤羊腿,锡纸烤金针菇,掌中宝,整茄子,烤年糕	-4164.0	源华路双桥路站->杨高北路东陆路站(1103路)	39分	烧烤	508
5545	81516460	抬眯新疆烤肉	抬眯新疆烤肉	121.379040	31.223145	34	91.2	26	8.6	7.4	8.1	2156.0	烤羊肉串,夺命大乌苏,牛肚,板筋,羊腰子	-32075.0	杨高北路站(1口)->南京西路站(地铁12号线)->北新泾站(地铁2号线)	1小时23分	烧烤	508
5546	6856444	新石器烤肉(三湘四季店)	新石器烤肉	121.236742	31.058370	1116	82.1	73	8.6	8.6	8.3	18433.5	调味猪五花,麻辣肥牛芝士石锅拌饭,韩式芝士芝心石锅年糕,特级调味牛舌,蜜汁梅花烤肉	-65758.0	杨高北路站(1口)->嘉善路站(地铁12号线)->松江大学城站(地铁9号线)	1小时59分	烧烤	508
